Scenario,% Diff,Weighted % Diff,Incidence Check,Cause Check
scenario_0631,0.3724173350591046,0.41859715445921525,False,False
scenario_1699,0.2181219174405455,0.24465035157291148,False,False
scenario_0346,0.8044254230482645,1.3573810791901404,False,False
scenario_1749,0.4706582471707518,0.7035507750290858,False,False
scenario_0630,0.8026346190271575,1.166396588630837,False,True
scenario_0987,0.40802005029596555,0.5847753007849364,False,True
scenario_0108,0.6284800273585305,0.9861015043263616,False,True
scenario_0219,0.6850019235623325,1.1437944974997876,False,False
scenario_1021,0.38089781913073995,0.5590055812870396,False,False
scenario_1292,0.2759766567448532,0.35837494302000633,False,False
scenario_1907,0.32810543299606265,0.2887152516907385,False,False
scenario_0114,0.4948318034390025,0.4593978839605578,False,False
scenario_1273,0.3680692146443105,0.27746738954277606,True,True
scenario_1839,0.7213203008584949,1.0641029266279378,False,False
scenario_1475,0.4096237346859348,0.5635022664244538,False,False
scenario_1697,0.7679783036781529,1.1681618056383856,False,False
scenario_1980,0.5682748168125384,0.9091620835271184,False,False
scenario_0109,0.4391578698708981,0.7293390411237278,False,True
scenario_0744,0.6347199332359014,1.133677245490911,False,False
scenario_0035,0.32291264511083956,0.49704040811702427,False,True
scenario_0461,0.3959637135085242,0.36640604049681824,False,True
scenario_1691,0.4373014764986777,0.4758817375716537,False,True
scenario_0454,0.43606300149449373,0.8422966466679329,False,False
scenario_0251,0.7085640072140063,1.3619444485314993,False,False
scenario_1039,0.39365200960507396,0.5337742619005544,False,False
scenario_0441,0.3929654173609485,0.6155232036567423,False,False
scenario_1534,0.3256923520150852,0.4996187158436904,False,False
scenario_1616,0.28281344575233497,0.27449391934589,False,False
scenario_1992,0.3424823615350351,0.47528217957720714,False,False
scenario_0992,0.7950463196173778,1.571619945771593,False,False
scenario_1344,0.5825834988970865,0.8219866895490079,False,False
scenario_1712,0.5434529566241757,0.5815503325308525,False,True
scenario_0289,0.5225028609202512,0.860286356728176,False,False
scenario_1828,0.45331946782430405,0.3551856483835848,True,False
scenario_0469,0.3787071870779343,0.5747876664944905,False,False
scenario_0688,0.46575221392368504,0.6394941769178829,False,True
scenario_0376,0.4298192639689704,0.7610310713108124,False,False
scenario_1707,0.4252074606876173,0.5630404729781043,False,False
scenario_1520,0.5742897918635452,0.4981342523339477,False,False
scenario_1722,0.30938344857906924,0.35522912773129256,False,True
scenario_0901,0.6068107895489906,0.9362249892474901,False,False
scenario_0074,0.3032240588938668,0.2643325094302992,False,False
scenario_1497,0.5108381914785803,0.7036928690871941,False,False
scenario_1791,0.4180782090502751,0.7181082672127239,False,True
scenario_0579,0.4408576210680325,0.7345547969081552,False,True
scenario_0323,0.5612774364436798,0.4575981985412249,False,False
scenario_0220,0.3682985807805827,0.5867460428898758,False,True
scenario_1608,0.927500138511433,1.2397612867620584,False,False
scenario_0673,0.41910658058098066,0.6160635847664498,False,True
scenario_0657,0.37412975989814357,0.31711678865505133,True,False
scenario_0760,0.5076828476967793,0.7832881729671604,False,False
scenario_0745,0.3167752492862204,0.43616353842193034,False,False
scenario_1910,0.2660432257333843,0.3613786745944674,False,False
scenario_1496,0.5432529121262025,0.6221043557423349,False,False
scenario_0627,0.6162860734233254,1.143211546646843,False,False
scenario_0537,0.44722001010124374,0.8576714100638159,False,False
scenario_0847,0.2114398639569298,0.27448609419506875,False,False
scenario_1391,0.3775438816742395,0.4083124093840802,False,False
scenario_1397,0.5796615491595133,0.6704220780572641,False,False
scenario_1529,0.6196028151638948,1.0305349358198417,False,False
scenario_1061,0.5882844702742401,1.0724244096503046,False,False
scenario_0795,0.3823517050703937,0.6379875971408318,False,False
scenario_0088,0.44611868143627487,0.4148210009287774,False,False
scenario_0468,0.7168631823086892,1.2247116434778234,False,False
scenario_0976,0.5878704202382433,0.7425205452372174,False,False
scenario_0375,0.40698773008256134,0.5918104030432366,False,False
scenario_0038,0.2652423442504832,0.3976422235941501,False,False
scenario_1917,0.34232401093544906,0.2929020326423246,True,False
scenario_0614,0.5682168377668918,1.0260635405118392,False,False
scenario_0167,0.7011466711962006,1.2802514396908427,False,False
scenario_0244,0.2979248925792441,0.31201378873761976,False,True
scenario_1180,0.5186241271024303,0.5130336874128849,False,True
scenario_1586,0.3679096967477878,0.6835327390085137,False,False
scenario_1793,0.34446296871051907,0.3260638053144541,False,False
scenario_0609,0.40351753710110194,0.49729077549672873,False,True
scenario_0069,0.5619710460029201,0.6056317215032152,False,False
scenario_1276,0.34334157912601854,0.5333492158497797,False,True
scenario_0094,0.286293415394245,0.4087145042234212,False,True
scenario_1530,0.4671184019415695,0.46253317703162106,False,False
scenario_0613,0.47644643954712657,0.5919291127597537,False,False
scenario_0480,0.5439432510769511,0.6710687142588839,False,False
scenario_1151,0.32184881302003426,0.4987127263700317,False,False
scenario_1799,0.32993042267058803,0.2666233860829311,True,False
scenario_0957,0.5427272811556741,0.9943375022086821,False,False
scenario_0833,0.3927141286687806,0.43302310131155974,False,False
scenario_1865,0.33411569393073653,0.38211966665385855,False,False
scenario_1404,0.474583170124944,0.6413336397466451,False,True
scenario_1846,0.24348023786696602,0.23097401566037032,False,True
scenario_1148,0.35330307013768025,0.405641041979515,False,True
scenario_0698,0.7933709075104477,1.2290809787596924,False,False
scenario_0195,0.37023561426071916,0.5994755362263581,False,False
scenario_0751,0.7621130339166099,1.3740800643654454,False,False
scenario_1528,0.4232899764436792,0.6447244893072931,False,False
scenario_1028,0.3295834466672982,0.37021708723269,False,False
scenario_1911,0.6418708943708546,1.0527035858917029,False,False
scenario_0907,0.48555288885380476,0.7863883559413529,False,False
